Server_ServerCapabilities_LocaleIdArray,2271,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxArrayLength,11702,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxBrowseContinuationPoints,2735,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxByteStringLength,12911,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxHistoryContinuationPoints,2737,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxMonitoredItems,24097,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxMonitoredItemsPerSubscription,24104,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxMonitoredItemsQueueSize,31916,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxQueryContinuationPoints,2736,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxSelectClauseParameters,24099,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxSessions,24095,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxStringLength,11703,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxSubscriptions,24096,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxSubscriptionsPerSession,24098,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MaxWhereClauseParameters,24100,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_MinSupportedSampleRate,2272,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_ModellingRules,2996,Object,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_ServerCapabilities_OperationLimits,11704,Object,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_ServerCapabilities_OperationLimits_MaxMonitoredItemsPerCall,11714,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerBrowse,11710,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerHistoryReadData,12165,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerHistoryReadEvents,12166,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerHistoryUpdateData,12167,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerHistoryUpdateEvents,12168,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerMethodCall,11709,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerNodeManagement,11713,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerRead,11705,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerRegisterNodes,11711,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerTranslateBrowsePathsToNodeIds,11712,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_OperationLimits_MaxNodesPerWrite,11707,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_RoleSet,15606,Object,,"{'Anonymous':'(1) Browse','SecurityAdmin':'(65423) All'}"
Server_ServerCapabilities_RoleSet_AddRole,16301,Method,"[SigningRequired]","{'SecurityAdmin':'(61455) All'}"
Server_ServerCapabilities_RoleSet_AddRole_InputArguments,16302,Variable,"[SigningRequired]","{'SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_RoleSet_AddRole_OutputArguments,16303,Variable,"[SigningRequired]","{'SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_RoleSet_RemoveRole,16304,Method,"[SigningRequired]","{'SecurityAdmin':'(61455) All'}"
Server_ServerCapabilities_RoleSet_RemoveRole_InputArguments,16305,Variable,"[SigningRequired]","{'SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_ServerProfileArray,2269,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities_SoftwareCertificates,3704,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerDiagnostics,2274,Object,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_ServerDiagnostics_EnabledFlag,2294,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
